"rating","fullContent"
5,"Pasamos unos días hermosos en este bellísimo hotel. La atención de Wilson, Ricardo y Erik excelentes, super amables y agradables. El desayuno espectacular, verdaderamente buffet y super provisto de cuánto antojo tengas.
Capítulo aparte los jardínes del hotel, lo elegí por las fotos pero realmente no le hacen justicia, son mucho más bonitos! me encanta el estilo andaluz y este lugar supo perfectamente sacarle provecho. Sería mucho más lindo si los interiores respetasen ésta estética y no fuesen tan señoriales. El barroco de los interiores le quita una pizca de calidez. Pero el lugar es tan lindo y la pasamos tan pero tan bien que es un detalle (como lo ruidosas que son las camas) que definitivamente pasamos totalmente por alto! Ojala podamos volver!"
3,"Empezando por lo mejor del hotel está la ubicación: se encuentra a pocos pasos de lugares turísticos como el Palacio Portales, en el bonito barrio de La Recoleta. El servicio también es muy atento y cordial, sobre todo Wilson (botones). El desayuno es bastante aceptable.
La piscina es bastante pequeña pero en verdad atemperada, y si hay pocos huéspedes puede ser disfrutada al máximo. Las áreas comunes son muy tranquilas y amplias. El wifi funcionaba normalmente.
Entre los aspectos que se pueden mejorar está el equipamiento de los dormitorios. Nos alojamos en una suite Jr. y el minifridge era demasiado ruidoso y antiguo. La TV también parecía de los 90s y tenía un sonido extraño, además de no estar bien ubicada. Las almohadas no eran de calidad, las sentí demasiado altas y duras.
La verdad, no sentimos que había gran diferencia con una habitación normal.
En conclusión, tuvimos una experiencia agradable pero creemos que sería perfecta de haber pagado menos, es decir, es preciso mejorar la relación calidad-precio. Deberían hacer una actualización en su equipamiento de las habitaciones si quieren mantenerse entre los mejores hoteles de la ciudad."
5,"El Hotel es una reliquia, muy bien conservado, con espacios encantadores en cada rincón. Se disfruta mucho de los patios y el parque trasero con mucha vegetación y pileta climatizada. Ubicado en un barrio muy tranquilo, cerca de negocios y restaurantes. Las habitaciones son amplias, no cuentan con aire acondicionado (no fue necesario para mi) y podrían mejorar las camas y TVs. Internet Wi-Fi en todo el hotel, a veces funcionaba lento, pero bien. Excelente música ambiente. El desayuno abundante y bueno. El bar bien atendido y acojedor. El personal super atento, muy colaborativo (Ricardo, el botones de la noche, especialmente!)."
5,"Una casa restaurada con muchas comodidades cuidando el entorno selvático con un excelente mantenimiento ubicado en una zona cercana a La Recoleta con muy buenos restaurantes.
Lo mejor es la atención del personal. El Restaurant también es excelente. El desayuno bien, nada mas...Deberían hacer un cambio en la TV que esta muy vieja y no deberían cobrar la caja de seguridad."
4,"He visitado el hptel Aranjuez, repetidas veces antes de venir a vivir a Cochabamba. Es un hotel boutique en la mejor parte de la ciudad. Escondido en una callecita empedrada en un lugar centrico de Cochabamba, cerca a restaurantes, bares, museos, tiendas. Es comodo, es elegante, es funcional."
3,"Hotel Aranjuez es un hotel tranquilo,limpio, el personal es cordial, la estadia fue muy tranquila y placentera,y esto conciderando que era año nuevo y muchos hoteles alrededor tenian fiestas, esta ubicado relativamente cerca a restaurantes y bares, lo cual permite escoger si se quiere estar de fiesta o relajarse dentro de las instalaciones del hotel."
4,"Me gustó mucho la tranquilidad que se respira en el ambiente, así como el poder tener un contacto directo con la naturaleza. Muy buena atención, personal muy servicial.. Realmente lo recomiendo tanto para vacaciones de turismo como para trabajo."
4,"Visite el Hotel Montserrat con mi familia, las habitaciones son cómodas, el desayuno y el servicio son excelentes.
Cuentan con un cómodo servicio de transfer del aeropuerto al hotel, lo que siempre es importante porque la seguridad es un tema a tomar en cuenta y queda a pocos pasos de restaurantes, es céntrico pero no ruidoso.
Es uno de mis hoteles favoritos en CBBA."
5,"Cochabamba fue la puerta de entrada a un pais muy bonito , la psamos muy bien en cochabamba en un clima muy agradable. El hotel es tambien muy agradable el personal se porta muy bien , lo que pides esta en tus manos son muy atentos , nos ayudaron a meter las maletas , y nos enseñaron las instalaciones de muy buien agrado, creo que Jose es el nombre del muchacho que nos atendio y lo hizo de gran forma. Si hay agua caliente , claro que sin mucha presion pero vaya no queria regar el jardin solo darme una ducha y satisface plenamente. El restaurant un divino de 100 puntos en calidad de comida. Lo recomiendo ."
5,"Hotel situado en la zona residencial de la Ciudad, con muy buenas instalaciones y perfectamente comunicado y muy buen trato por parte de todo el personal. Las habitaciones son amplias y el restaurante es uno de los mas recomendados de la Ciudad"
3,"La atención es buena (sobretodo la del botones), las habitaciones no están mal, pero no sale agua caliente. Abri la llave, y cuando vi que se demoraba llame a la recepción... me dijeron que debía esperar mas... espere alrededor de 10 minutos y nunca salió. Si se tardaba mas, me parece un delito contra la naturaleza, sobretodo en esta ciudad que hay problemas de abastecimiento!! En Cochabamba no hay mejores opciones pero es impresindible que afinen este tipo de detalles."
3,"Tengo un aparato electronico que me informa si alguien entro a nuestro cuarto mientras estabamos ausente, pues si lo hicieron! reclame se burlaron despues demostre y probe que si ingresaron mientras el rotulo colgaba,recien se lamentaron,pedi compensacion por violar nuestra privacidad se burlaron,nunca mas volvere a quedarme alli,todavia no entienden el ser cordial con la jente,no lo recomendaria a nadie que viene de norteamerica donde estamos acostumbrados a ser respetados y los hoteles se responsabilisan por sus actos erronios si cometen alguno.ps.las almohadas huelen a moho ediondas y gastadas tuve que comprar mis propias ellos no hicieron nada al respecto tampoco y no usamos la llamada "" picina"" el agua estaba muy turbia de sucia."
4,"El hotel Aranjuez es un hermoso hotel, ubicado en una zona residencial de la ciudad de Cochabamba. Los salones son grandes, espacios y con una buena decoración. También cuenta con jardines muy agradables en los que uno puede asolearse, tomar algo o almorzar. Si bien el hotel cuenta con pileta, durante nuestra estadía no estaba en funcionamiento porque estaban remodelando un área del hotel incluido los jardines de ese sector. El restaurante no es muy grande pero es cómodo, bien decorado, la comida es muy buena, la atención de primera y los precios acordes con la calidad.
Lo que menos nos gustó fue la habitación, principalmente porque daba a una terraza en la que había sol durante todo el día, lo que hacía que nuestra habitación fuera terriblemente calurosa. Este sería fácilmente solucionable con unos buenos blackouts y aire acondicionado. Lamentablemente no contábamos con estos elementos, ni siquiera un ventilador. Optamos por abrir la ventana de la habitación y del baño, lo que provocó que entraran mosquitos, tuvimos que cerrar las ventanas y pasar calor.
Respecto de la habitación y mobiliario, cuenta con lo necesario. Tiene frigobar y caja de seguridad que tiene un costo adicional de 10 Bolivianos por día. El baño tiene unos grifos un poco particulares, que al principio cuesta manejarlos, pero una vez que se familiariza el agua sale bien caliente.
Merece destacar la atención del personal de todas las áreas. El hotel se encuentra a media cuadra del Palacio Portales y el Museo de Historia Natural Alcide d´Orbigny y cerca del Boulevard Recoleta donde hay bares y restaurantes."
4,"Exelente atención en todo el Hotel.

Con todo respeto que se merecen, una opinión:

El jardinero debería controlar mas le vegetación del Hotel…..!
para q la claridad en las habitaciones que dan al jardín estén mas acogedoras…
En lo general, nos gusto todo lo que el Hotel ofrece… y Gracias a todo el personal que nos llevamos lindos recuerdos de ellos..."
5,"Es un hotel muy bueno sobre todo por la excelente atencion y profesionalismo de las personas que trabajan alli además los ricos y variados desayunos que sirven todos los días en los jardines del hotel. felicitaciones para el chef y demas personas de la cocina son gente muy amables, atentas y educadas los felicito,El sistema de circuito cerrado que ofrece seguridad a los huespedes, la limpieza e higiene de lo mejor, el personal de la recepción muy educado, amable y siempre dispuesto a ayudar a los huespedes, especialmente a los Sres Renzo, Dennis, Rodolfo, José, y todas las pesronas que conocí alli y que me atendieron de los mejor. muchas felicitaciones para ellos. Yo pienso que el establecimiento no sería gran cosa sin estas personas y estoy muy agradecido por la forma como fui atendido. Felicitaciones para Todos. Eufemio Acevedo"
4,"Tuve la posibilidad de ir dos veces a cochabamba y en las dos veces me aloje en el hotel, la atencion es perfecta desde la recepcion hasta los de limpieza muy educados. El hotel es una gran casa de la epoca colonia muy bien cuidado con gran comodidad para estar en el interior como en los bellos jardines o patios que posee. La comida y en especial los desayunos son excelentes, es como comer en tu casa con una gran variedad de comidas y frutas. La pileta es algo para aprovechar ya que se encuentra climatizada. Muy buena atencion y lo mas importante el hotel se encuentra en una zona centrica bastante segura."
5,"Después de un largo viaje por tierra, desde La Paz (398 km) llegar al hotel donde te reciben con mucha amabilidad que caracteriza a este lugar, sus habitaciones son muy acogedoras, la alimentación es deliciosa y sobre todo como hecha en casa con mucho sazón y muy buena presentación, todos te tratan como en familia y su jardin y piscina son muy agradables, que mas se puede pedir..."
5,"Este es un hotel con arquitectura colonial española...con ambientes de exhuberante flora comida muy buena...muy agradables habitaciones y vistas de los jardines...la atencion de los empleados inmejorable muy atentos como muchos cochabambinos..."
4,"Viaje por trabajo a Cochabamba y me alojé en este hotel. Lo más interesante es que la estructura es de una casona colonial, con muchas escaleras, patios y jardines. La habitaciones son amplias y antiguas,y al no poseer calefacción se tornan algo frías. El desayuno, entre moderado y escaso. Un hotel que superó mis expectativas, excelente atención, personal cordial y muy preocupado,buena ubicación, y su restaurante está al mismo nivel del hotel, buena carta y exquisitos platos. Muy cerca del paseo de la recoleta."
3,"Viaje por trabajo a Cochabamba y me alojé en este hotel. Lo más interesante es que la estrucura es de una casona colonial, con muchas escaleras, patios y jardines.
La habiaticiones son amplias y antiguas,y al no posee calefacción se tornan algo frias.
El desayuno, entre moderado y escaso.
Para viajes de placer puede estar bien, pero no me convenció como para regresar."
